PROVINCIA;CANTÓN;MES;DIA;HORA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
1;0101;9;1;7;1;0;0;0;3;4
23;2301;9;1;8;1;1;0;1;7;3
13;1301;9;1;8;1;0;0;0;3;7
23;2301;9;1;8;1;0;1;1;7;3
1;0101;9;1;10;1;0;0;0;3;7
17;1701;9;1;10;1;0;1;1;1;5
1;0101;9;1;10;1;0;0;0;3;7
17;1701;9;1;11;1;0;1;1;3;4
17;1701;9;1;12;1;0;0;0;3;7
17;1701;9;1;12;1;0;2;2;3;7
17;1701;9;1;12;1;0;1;1;3;4
17;1701;9;1;13;1;0;0;0;3;1
17;1701;9;1;15;1;0;0;0;8;7
1;0101;9;1;16;2;0;0;0;4;4
17;1701;9;1;17;1;0;1;1;1;5
13;1301;9;1;17;1;0;1;1;3;7
23;2301;9;1;18;1;0;0;0;1;3
1;0101;9;1;18;1;0;0;0;4;4
12;1201;9;1;19;1;1;0;1;3;4
7;0701;9;1;20;1;1;0;1;6;3
11;1101;9;1;20;2;0;0;0;4;4
23;2301;9;2;0;1;1;0;1;7;3
17;1701;9;2;1;1;0;0;0;4;3
17;1701;9;2;6;1;0;0;0;3;7
17;1701;9;2;7;1;0;0;0;3;4
17;1701;9;2;8;1;0;1;1;7;2
18;1801;9;2;8;1;0;2;2;3;4
1;0101;9;2;8;1;0;1;1;3;4
18;1801;9;2;10;1;0;0;0;5;1
17;1701;9;2;10;1;0;1;1;3;7
17;1701;9;2;11;1;0;0;0;3;4
10;1001;9;2;12;1;1;0;1;3;7
23;2301;9;2;13;1;0;1;1;3;3
17;1701;9;2;13;1;0;1;1;1;4
17;1701;9;2;13;1;0;1;1;3;4
13;1308;9;2;13;1;0;1;1;3;4
17;1701;9;2;16;1;0;2;2;2;5
10;1001;9;2;18;1;0;1;1;8;7
17;1701;9;2;20;1;0;1;1;3;4
1;0101;9;2;20;1;0;2;2;3;7
9;0907;9;2;20;1;0;0;0;3;3
9;0907;9;2;20;1;0;2;2;3;3
17;1701;9;2;23;1;0;2;2;4;4
1;0101;9;2;23;1;0;2;2;3;7
11;1101;9;3;11;1;0;1;1;1;5
10;1001;9;3;13;1;0;1;1;3;10
17;1701;9;3;13;1;0;0;0;3;4
17;1701;9;3;16;1;0;1;1;8;1
17;1701;9;3;16;1;0;1;1;8;2
17;1701;9;3;16;1;0;0;0;3;7
17;1701;9;3;17;1;0;0;0;3;7
1;0101;9;3;17;1;0;1;1;3;4
1;0101;9;3;18;1;0;1;1;3;4
1;0101;9;3;20;2;0;0;0;4;4
17;1701;9;3;21;2;0;0;0;3;3
10;1001;9;3;21;1;0;0;0;3;7
18;1804;9;3;23;2;1;0;1;4;3
17;1701;9;4;4;1;0;3;3;3;4
18;1801;9;4;4;2;0;0;0;4;2
17;1701;9;4;8;1;0;0;0;5;2
11;1101;9;4;8;1;0;0;0;3;7
1;0101;9;4;11;2;0;1;1;6;9
9;0907;9;4;12;1;0;1;1;3;3
1;0101;9;4;13;1;0;0;0;3;7
1;0101;9;4;14;1;0;1;1;3;2
17;1701;9;4;15;1;0;1;1;3;1
17;1701;9;4;15;1;0;1;1;3;4
17;1701;9;4;16;1;0;1;1;3;4
17;1701;9;4;17;1;0;0;0;8;7
17;1701;9;4;18;1;0;1;1;8;1
23;2301;9;4;18;1;0;1;1;7;3
13;1301;9;4;18;1;0;1;1;3;7
18;1801;9;4;19;2;1;1;2;5;3
18;1801;9;4;19;2;0;0;0;3;7
11;1101;9;4;19;1;0;0;0;3;1
23;2301;9;4;19;2;0;1;1;3;3
23;2301;9;4;20;1;0;0;0;4;3
17;1701;9;4;20;1;0;2;2;1;5
17;1701;9;4;20;2;0;0;0;3;7
23;2301;9;5;1;1;0;0;0;4;3
23;2301;9;5;4;1;0;1;1;7;3
12;1205;9;5;6;1;0;1;1;7;2
17;1701;9;5;7;2;0;2;2;1;4
1;0101;9;5;8;1;0;0;0;3;2
17;1701;9;5;9;1;0;1;1;3;2
10;1001;9;5;9;1;0;1;1;1;7
17;1701;9;5;11;1;0;2;2;8;1
11;1101;9;5;11;1;0;1;1;3;7
12;1205;9;5;12;1;0;1;1;3;4
17;1701;9;5;14;1;0;0;0;3;4
17;1701;9;5;15;1;0;1;1;3;7
11;1101;9;5;15;1;0;0;0;3;3
10;1001;9;5;15;1;0;3;3;3;7
23;2301;9;5;15;1;0;1;1;3;3
10;1001;9;5;17;1;0;1;1;1;7
1;0101;9;5;17;1;0;1;1;1;1
1;0101;9;5;17;1;0;1;1;3;1
17;1701;9;5;18;1;0;0;0;3;4
17;1701;9;5;19;1;0;0;0;3;4
18;1801;9;5;19;1;0;0;0;5;2
23;2301;9;5;19;1;0;0;0;3;3
1;0101;9;5;21;1;0;1;1;3;10
13;1301;9;5;22;1;0;0;0;3;4
11;1101;9;5;22;1;0;1;1;3;1
17;1701;9;5;23;2;0;0;0;4;8
13;1301;9;5;23;1;0;0;0;3;7
17;1701;9;5;23;1;0;0;0;3;7
17;1701;9;6;0;1;0;0;0;3;1
17;1701;9;6;0;1;0;0;0;6;3
17;1701;9;6;0;1;0;0;0;3;7
6;0601;9;6;1;1;0;0;0;1;1
17;1701;9;6;1;1;0;2;2;8;9
17;1701;9;6;2;1;0;0;0;3;2
18;1801;9;6;3;2;0;0;0;4;3
23;2301;9;6;8;1;0;1;1;3;3
18;1801;9;6;9;2;0;2;2;3;3
17;1704;9;6;12;2;0;2;2;1;4
13;1301;9;6;13;1;0;0;0;3;7
17;1701;9;6;14;1;0;0;0;4;3
17;1701;9;6;15;1;0;2;2;4;8
17;1701;9;6;15;2;0;0;0;8;7
11;1101;9;6;16;1;0;1;1;3;7
10;1001;9;6;16;1;0;1;1;3;7
17;1701;9;6;17;1;0;0;0;3;1
1;0101;9;6;17;1;0;1;1;1;1
17;1701;9;6;18;2;0;1;1;3;2
7;0701;9;6;18;1;0;2;2;3;7
11;1101;9;6;19;1;0;0;0;4;4
17;1701;9;6;19;1;0;0;0;3;1
17;1701;9;6;20;1;0;0;0;3;1
12;1205;9;6;20;1;0;0;0;7;2
23;2301;9;6;20;1;0;0;0;3;3
18;1801;9;6;20;2;0;0;0;3;3
18;1801;9;6;20;1;0;1;1;3;3
17;1701;9;6;21;1;0;1;1;1;5
17;1701;9;6;21;1;0;1;1;3;1
18;1801;9;6;21;2;0;3;3;3;1
10;1001;9;6;21;1;0;0;0;4;3
11;1101;9;6;22;1;0;0;0;4;3
1;0101;9;6;22;1;0;1;1;4;1
11;1107;9;6;23;2;0;1;1;3;1
17;1701;9;6;23;1;0;0;0;3;1
17;1701;9;7;1;1;0;1;1;8;1
18;1801;9;7;1;2;0;0;0;4;3
23;2301;9;7;1;1;0;0;0;4;3
11;1101;9;7;2;1;0;0;0;7;3
17;1701;9;7;3;1;1;0;1;7;3
11;1101;9;7;3;1;0;0;0;4;3
17;1701;9;7;4;1;0;0;0;3;1
11;1101;9;7;4;2;0;0;0;7;3
18;1801;9;7;4;1;0;0;0;3;4
17;1701;9;7;5;1;0;2;2;7;4
17;1701;9;7;7;2;0;0;0;4;3
10;1001;9;7;8;2;0;1;1;3;7
10;1001;9;7;9;1;0;0;0;3;7
17;1701;9;7;9;1;1;3;4;3;3
17;1701;9;7;14;2;0;0;0;3;4
1;0101;9;7;15;1;0;1;1;3;7
10;1001;9;7;16;1;0;2;2;1;7
17;1701;9;7;19;1;0;0;0;3;4
17;1701;9;7;19;1;1;0;1;8;7
17;1701;9;7;19;2;1;0;1;1;4
17;1701;9;7;20;2;0;0;0;4;3
9;0907;9;7;20;1;0;0;0;3;4
12;1205;9;7;20;1;0;1;1;7;2
18;1801;9;7;20;2;0;2;2;3;2
18;1801;9;7;21;2;0;1;1;1;3
1;0101;9;7;22;2;0;1;1;1;1
1;0101;9;7;22;1;0;0;0;3;1
17;1701;9;1;6;1;0;1;1;7;2
17;1701;9;1;6;1;0;4;4;3;6
11;1101;9;1;6;1;0;0;0;3;3
17;1701;9;1;7;1;0;1;1;1;4
1;0101;9;1;7;1;0;0;0;3;10
17;1701;9;1;7;1;0;1;1;1;5
17;1701;9;1;7;1;0;2;2;3;4
17;1701;9;1;7;2;0;0;0;3;4
17;1701;9;1;8;1;0;0;0;3;2
12;1205;9;1;9;1;0;2;2;3;2
12;1201;9;1;13;1;0;0;0;3;4
17;1701;9;1;13;1;0;1;1;3;7
18;1801;9;1;13;1;0;1;1;3;2
17;1701;9;1;14;1;0;1;1;3;7
12;1205;9;1;14;1;0;0;0;3;2
1;0101;9;1;14;1;0;0;0;3;4
1;0101;9;1;14;1;0;1;1;3;10
18;1801;9;1;16;1;0;0;0;4;1
17;1701;9;1;17;1;0;0;0;4;3
1;0101;9;1;18;1;0;2;2;4;4
1;0101;9;1;20;1;0;1;1;3;4
11;1101;9;1;21;1;0;5;5;7;3
14;1401;9;7;9;2;0;0;0;7;4
22;2203;9;7;12;2;0;1;1;3;3
6;0606;9;7;13;2;1;0;1;3;3
13;1303;9;7;14;2;1;0;1;3;4
2;0201;9;7;16;2;2;4;6;3;2
22;2201;9;7;19;1;0;1;1;3;3
3;0304;9;1;0;2;2;0;2;1;3
2;0201;9;1;5;1;0;0;0;3;4
6;0603;9;1;5;2;1;0;1;1;3
14;1401;9;1;6;2;1;0;1;3;4
22;2204;9;1;6;2;0;1;1;3;3
13;1311;9;1;13;2;0;0;0;3;4
2;0205;9;1;23;2;0;1;1;7;7
6;0603;9;2;3;2;0;0;0;3;4
13;1303;9;2;6;2;0;2;2;7;4
17;1701;9;2;7;2;8;9;17;7;3
13;1318;9;2;13;2;0;1;1;7;4
22;2201;9;2;15;1;0;0;0;3;3
13;1317;9;2;16;2;0;1;1;7;4
6;0603;9;2;16;2;1;3;4;3;3
17;1701;9;2;16;2;1;0;1;1;3
14;1407;9;2;20;2;1;0;1;1;1
6;0603;9;2;23;2;0;1;1;7;3
13;1304;9;3;15;2;0;1;1;3;4
14;1407;9;4;14;2;0;1;1;7;4
17;1701;9;4;14;2;0;2;2;2;4
3;0302;9;4;16;2;0;1;1;1;4
17;1701;9;4;22;2;0;0;0;7;8
22;2204;9;4;22;2;0;0;0;1;5
13;1301;9;4;23;1;0;5;5;7;1
13;1314;9;5;0;2;1;0;1;4;4
13;1304;9;5;0;2;1;2;3;7;4
10;1002;9;5;7;1;0;2;2;1;5
19;1901;9;5;13;2;1;0;1;7;3
17;1701;9;5;22;2;0;1;1;7;3
19;1901;9;6;4;2;1;0;1;3;4
18;1802;9;6;9;2;0;2;2;3;4
13;1301;9;6;20;1;0;2;2;3;4
5;0505;9;6;23;1;0;3;3;3;4
6;0607;9;7;19;1;0;0;0;4;1
12;1209;9;7;23;1;1;0;1;3;4
15;1507;9;1;2;2;1;0;1;7;4
5;0505;9;1;19;1;0;0;0;4;1
10;1002;9;2;0;1;1;1;2;3;4
18;1808;9;2;8;2;0;4;4;4;4
14;1401;9;2;16;2;0;0;0;3;4
14;1401;9;2;20;2;0;1;1;1;4
13;1304;9;3;5;2;1;1;2;7;4
3;0302;9;3;16;2;0;0;0;4;7
2;0203;9;3;17;2;0;3;3;7;4
13;1317;9;4;4;1;0;1;1;3;4
18;1809;9;4;4;2;0;2;2;3;4
4;0401;9;4;10;2;0;1;1;7;4
22;2204;9;4;16;2;0;1;1;3;3
4;0401;9;4;18;1;0;0;0;3;1
14;1409;9;4;18;2;1;0;1;2;4
5;0505;9;4;19;2;1;0;1;1;5
17;1701;9;4;20;1;0;1;1;3;4
11;1105;9;4;21;1;0;1;1;4;3
18;1808;9;4;22;1;0;0;0;3;1
13;1317;9;4;23;2;0;1;1;7;4
13;1317;9;5;5;2;1;0;1;4;4
17;1703;9;5;6;2;0;0;0;3;4
19;1901;9;5;7;1;0;3;3;3;4
13;1317;9;5;12;1;0;2;2;3;4
3;0301;9;5;12;1;1;3;4;4;7
8;0804;9;5;14;1;0;1;1;3;4
17;1703;9;5;20;2;0;0;0;3;4
6;0601;9;5;21;2;1;0;1;3;3
17;1705;9;6;5;2;1;0;1;7;4
22;2204;9;6;12;2;0;2;2;3;4
22;2203;9;6;13;2;1;1;2;3;2
19;1909;9;6;16;2;0;2;2;5;3
6;0601;9;6;21;2;0;0;0;3;1
5;0505;9;6;22;2;0;1;1;4;4
6;0607;9;7;2;2;0;0;0;7;3
13;1317;9;7;4;2;0;1;1;7;1
17;1705;9;7;5;2;1;0;1;3;3
13;1309;9;7;7;1;1;0;1;7;4
3;0304;9;7;8;1;0;2;2;3;3
17;1705;9;7;15;1;0;1;1;3;1
5;0506;9;7;16;1;0;1;1;1;4
6;0607;9;7;23;2;0;1;1;7;3
13;1303;9;1;1;2;1;0;1;7;4
5;0505;9;1;4;2;0;4;4;3;4
21;2107;9;1;6;2;1;0;1;3;3
17;1701;9;1;6;2;0;1;1;3;4
17;1705;9;1;10;2;0;1;1;2;3
18;1808;9;2;0;1;0;0;0;7;4
1;0102;9;2;8;2;0;1;1;3;4
12;1210;9;2;14;1;1;0;1;3;4
17;1701;9;2;18;2;0;2;2;3;4
13;1301;9;2;18;2;0;0;0;4;4
13;1304;9;2;19;2;1;0;1;7;4
11;1111;9;2;23;1;0;1;1;3;7
13;1309;9;3;0;2;0;0;0;3;4
17;1705;9;3;14;1;0;1;1;3;4
14;1402;9;3;15;2;1;0;1;7;4
6;0606;9;4;6;2;1;0;1;3;3
2;0201;9;5;0;2;0;2;2;3;4
17;1705;9;6;3;2;0;1;1;3;3
17;1705;9;6;4;2;1;1;2;7;3
18;1807;9;6;8;2;0;0;0;4;4
11;1109;9;6;13;2;0;1;1;3;7
10;1001;9;6;16;2;1;0;1;3;4
17;1703;9;6;23;2;1;0;1;2;4
11;1113;9;7;1;2;1;0;1;3;7
17;1703;9;7;2;2;0;0;0;3;4
18;1807;9;7;3;2;0;0;0;4;4
11;1111;9;7;10;2;0;1;1;3;7
17;1701;9;7;14;2;0;0;0;3;1
5;0507;9;7;16;2;1;0;1;7;9
10;1004;9;7;19;1;0;3;3;4;4
4;0405;9;7;22;2;0;6;6;4;4
13;1305;9;1;9;2;1;0;1;3;4
18;1807;9;1;12;2;0;0;0;3;4
13;1313;9;1;19;2;1;2;3;7;4
13;1303;9;1;20;2;0;2;2;3;4
13;1311;9;1;22;2;0;0;0;3;4
21;2101;9;1;22;1;0;1;1;7;3
19;1901;9;2;3;2;0;0;0;3;4
6;0602;9;2;5;2;1;1;2;4;3
19;1901;9;2;8;2;0;0;0;3;4
11;1111;9;2;9;2;1;0;1;1;7
4;0401;9;2;21;1;0;1;1;3;1
13;1303;9;3;13;1;0;1;1;3;4
8;0804;9;3;18;2;1;0;1;3;4
17;1703;9;4;6;1;0;2;2;4;4
17;1701;9;4;6;1;0;1;1;3;4
17;1701;9;4;11;2;0;1;1;1;4
18;1807;9;4;16;2;0;0;0;3;4
13;1302;9;4;20;1;1;1;2;3;4
17;1703;9;4;21;2;0;0;0;3;4
17;1703;9;5;8;1;0;2;2;3;4
2;0201;9;5;12;2;0;3;3;7;9
13;1317;9;5;19;1;0;0;0;3;4
6;0606;9;6;3;2;1;0;1;3;4
17;1701;9;6;10;1;0;1;1;3;4
12;1210;9;6;11;2;0;1;1;7;4
13;1301;9;6;20;1;0;3;3;3;4
6;0607;9;6;21;1;1;0;1;1;5
2;0201;9;7;15;2;0;1;1;6;9
3;0301;9;7;19;2;1;0;1;6;4
21;2101;9;7;19;1;0;2;2;3;4
13;1319;9;7;20;1;1;0;1;1;4
5;0505;9;7;21;2;1;0;1;1;5
21;2101;9;1;3;1;0;1;1;7;6
17;1705;9;1;6;2;1;0;1;1;3
17;1703;9;1;12;2;0;1;1;3;4
2;0201;9;1;13;2;1;1;2;6;9
4;0401;9;1;16;2;1;0;1;3;4
21;2104;9;1;21;1;0;1;1;4;1
6;0607;9;5;17;2;1;0;1;7;3
1;0101;10;2;17;1;0;0;0;3;7
1;0101;10;2;18;1;0;1;1;1;4
1;0101;10;2;21;1;0;2;2;3;7
1;0101;10;3;7;1;0;2;2;3;4
1;0101;10;3;9;1;0;2;2;1;4
1;0101;10;3;14;1;0;0;0;3;7
1;0101;10;3;18;1;0;2;2;3;7
1;0101;10;3;18;1;0;0;0;3;1
1;0101;10;4;12;1;0;1;1;2;7
1;0101;10;4;13;1;0;0;0;3;4
1;0101;10;4;15;1;0;0;0;4;1
1;0101;10;5;15;1;0;1;1;1;8
1;0101;10;5;16;1;0;2;2;3;7
1;0101;10;5;16;1;0;0;0;3;4
1;0101;10;5;19;1;0;1;1;3;7
1;0101;10;5;23;1;0;0;0;3;1
1;0101;10;6;7;1;0;1;1;2;7
1;0101;10;6;14;1;0;0;0;4;4
1;0101;10;6;18;1;0;1;1;3;5
1;0101;10;6;23;1;0;1;1;7;7
1;0101;10;6;23;1;0;0;0;3;7
1;0101;10;1;7;1;0;3;3;3;5
1;0101;10;1;7;1;0;2;2;5;2
1;0101;10;1;7;1;0;3;3;3;4
1;0101;10;1;8;1;0;1;1;3;4
1;0101;10;1;8;1;0;0;0;3;1
1;0101;10;1;13;1;0;0;0;3;4
1;0101;10;1;21;1;0;0;0;3;4
1;0101;10;2;7;1;0;0;0;3;4
1;0101;10;2;19;1;0;1;1;4;7
1;0101;10;3;13;1;0;1;1;5;4
1;0101;10;3;15;1;0;1;1;1;7
1;0101;10;3;15;1;0;2;2;3;7
1;0101;10;3;20;1;0;1;1;3;7
1;0101;10;5;12;1;0;0;0;3;7
1;0101;10;5;19;1;0;0;0;4;7
1;0101;10;6;16;1;0;0;0;3;7
1;0101;10;7;12;1;0;0;0;4;1
1;0101;10;1;6;1;0;1;1;1;7
1;0101;10;1;7;1;0;1;1;3;7
1;0101;10;1;19;1;0;2;2;3;4
1;0101;10;2;13;1;0;0;0;3;10
1;0101;10;2;20;1;0;1;1;1;4
1;0101;10;3;17;1;0;1;1;1;2
1;0101;10;4;13;1;0;2;2;3;10
1;0101;10;5;14;1;0;0;0;7;4
1;0101;10;5;18;1;0;1;1;3;7
1;0101;10;6;2;1;0;1;1;1;1
1;0101;10;6;16;1;0;0;0;4;7
1;0101;10;6;19;1;1;0;1;7;7
1;0101;10;6;23;1;0;1;1;3;7
1;0101;10;7;3;1;0;2;2;7;7
1;0101;10;7;3;1;0;1;1;1;4
1;0101;10;7;8;1;0;1;1;3;7
1;0101;10;7;8;1;0;2;2;3;4
1;0101;10;7;15;1;0;7;7;3;7
1;0101;10;7;22;1;0;1;1;4;7
1;0101;10;1;7;1;0;1;1;1;4
1;0101;10;1;18;1;0;1;1;4;7
1;0101;10;1;19;1;0;1;1;3;7
1;0101;10;2;5;1;0;1;1;3;4
1;0101;10;2;9;1;1;0;1;1;4
1;0101;10;2;20;1;0;0;0;3;7
1;0101;10;2;21;1;0;3;3;3;7
1;0101;10;3;15;1;0;3;3;3;7
1;0101;10;4;6;1;0;1;1;3;7
1;0101;10;4;10;1;0;0;0;8;10
1;0101;10;4;12;1;0;0;0;3;7
1;0101;10;4;15;1;0;1;1;1;7
1;0101;10;4;19;1;0;3;3;3;4
1;0101;10;5;19;1;0;1;1;5;1
1;0101;10;6;0;1;0;4;4;7;1
1;0101;10;6;1;1;0;2;2;3;4
1;0101;10;6;4;1;0;1;1;3;7
1;0101;10;6;12;1;0;1;1;7;7
1;0101;10;6;14;1;0;1;1;1;5
1;0101;10;6;15;1;0;1;1;5;4
1;0101;10;6;20;1;0;2;2;3;2
1;0101;10;7;9;1;0;2;2;3;4
1;0101;10;7;15;1;0;0;0;7;1
1;0101;10;1;2;1;0;0;0;7;1
1;0101;10;1;18;1;0;1;1;3;7
1;0101;10;2;12;1;0;1;1;1;4
1;0101;10;2;17;1;0;0;0;5;1
1;0101;10;2;23;1;0;2;2;3;1
1;0101;10;3;12;1;0;0;0;3;10
1;0101;10;3;15;1;0;0;0;3;10
1;0101;10;3;22;1;0;2;2;3;1
1;0101;10;4;8;1;0;1;1;1;5
1;0101;10;4;9;1;0;1;1;1;5
1;0101;10;4;10;1;0;1;1;1;5
1;0101;10;4;14;1;0;1;1;5;4
1;0106;10;5;9;1;0;1;1;3;7
9;0925;10;7;1;2;0;0;0;4;4
9;0910;10;4;4;2;0;0;0;7;4
9;0910;10;6;11;2;0;2;2;3;7
9;0908;10;4;11;2;1;0;1;7;4
1;0108;10;1;1;2;0;1;1;7;4
1;0101;10;2;19;2;0;3;3;3;7
1;0103;10;4;19;2;0;1;1;4;9
1;0104;10;6;12;2;1;0;1;6;4
7;0702;10;3;17;2;0;2;2;5;4
2;0201;10;3;15;2;1;0;1;7;9
2;0205;10;7;18;1;0;0;0;3;2
2;0201;10;1;18;2;0;1;1;3;8
2;0201;10;6;17;2;0;1;1;6;9
2;0205;10;3;17;2;1;3;4;6;4
3;0302;10;3;14;2;1;1;2;3;4
3;0301;10;5;16;2;1;0;1;6;4
3;0304;10;5;23;2;0;1;1;4;4
3;0301;10;3;0;2;1;0;1;4;4
4;0405;10;2;18;1;0;5;5;7;1
4;0401;10;7;22;2;1;0;1;1;1
4;0401;10;5;12;2;0;2;2;5;4
4;0401;10;7;20;2;0;1;1;6;4
6;0601;10;3;10;1;0;1;1;3;4
6;0601;10;2;8;1;0;2;2;3;7
6;0601;10;3;16;1;0;1;1;1;4
6;0601;10;5;18;1;0;1;1;1;3
6;0601;10;6;15;1;0;1;1;3;7
6;0601;10;6;17;1;0;1;1;3;7
6;0601;10;7;14;1;0;1;1;1;7
6;0601;10;1;17;1;0;1;1;1;7
6;0601;10;1;11;1;0;1;1;3;7
6;0601;10;2;6;1;0;1;1;1;4
6;0601;10;4;0;1;1;0;1;7;7
6;0601;10;4;8;1;0;1;1;7;2
6;0601;10;2;20;1;0;1;1;1;1
6;0601;10;3;5;1;0;1;1;1;4
6;0601;10;4;21;1;0;1;1;4;4
6;0601;10;6;6;1;0;1;1;4;3
6;0601;10;2;17;1;0;2;2;1;4
6;0601;10;3;6;1;0;1;1;3;7
6;0601;10;3;19;1;0;0;0;1;7
6;0601;10;4;16;1;0;0;0;3;7
6;0601;10;5;20;1;1;1;2;8;7
6;0601;10;7;12;1;0;1;1;3;7
6;0601;10;2;13;1;1;0;1;1;4
6;0601;10;4;8;1;0;0;0;1;4
9;0901;10;6;19;2;0;2;2;3;4
9;0908;10;4;20;1;0;1;1;1;4
6;0603;10;6;9;2;1;0;1;3;3
6;0607;10;2;19;2;2;1;3;3;3
6;0601;10;3;19;2;0;1;1;3;1
6;0601;10;4;5;2;0;0;0;1;1
6;0607;10;4;19;2;0;0;0;3;4
6;0606;10;6;1;2;0;1;1;3;1
6;0607;10;5;5;2;0;1;1;5;4
6;0608;10;5;6;2;0;0;0;3;3
6;0603;10;6;7;2;1;0;1;1;4
6;0608;10;1;4;2;0;1;1;7;4
6;0607;10;4;7;2;0;2;2;3;4
6;0610;10;3;5;2;1;0;1;7;3
5;0505;10;7;1;1;0;0;0;4;9
5;0505;10;1;17;1;0;5;5;3;4
5;0501;10;2;0;1;0;3;3;3;4
5;0501;10;4;13;1;0;0;0;3;4
5;0501;10;5;20;1;0;0;0;3;4
5;0501;10;6;5;1;0;1;1;3;4
5;0501;10;6;16;1;0;0;0;3;4
5;0501;10;6;18;1;0;0;0;3;4
5;0501;10;5;12;1;0;0;0;3;4
5;0501;10;6;12;1;0;1;1;3;4
5;0501;10;7;0;1;0;1;1;3;4
5;0501;10;7;2;1;0;0;0;3;4
5;0501;10;1;1;1;0;0;0;3;4
5;0501;10;1;0;1;0;0;0;3;4
5;0501;10;1;4;1;1;0;1;3;4
5;0501;10;6;16;1;0;0;0;3;4
5;0501;10;6;22;1;0;0;0;3;4
5;0501;10;7;2;1;0;1;1;3;4
5;0501;10;7;5;1;0;1;1;3;4
5;0501;10;7;5;1;0;1;1;3;4
5;0501;10;2;8;1;0;0;0;3;4
5;0501;10;3;18;1;0;0;0;3;4
5;0501;10;5;7;1;0;0;0;3;4
5;0501;10;5;17;1;0;1;1;3;4
5;0501;10;6;19;1;0;0;0;3;4
5;0501;10;7;5;1;0;0;0;3;4
5;0501;10;7;1;1;0;0;0;3;4
5;0506;10;7;15;1;0;0;0;3;4
5;0501;10;7;19;1;0;1;1;3;4
5;0501;10;2;15;1;0;1;1;3;4
5;0501;10;3;1;1;0;0;0;3;4
5;0501;10;5;21;1;0;1;1;3;4
5;0501;10;3;15;1;0;0;0;3;4
5;0501;10;4;15;1;0;1;1;3;4
5;0504;10;7;12;1;0;0;0;4;4
5;0505;10;5;0;2;1;0;1;1;5
5;0502;10;5;8;2;3;0;3;4;4
5;0505;10;4;6;2;0;4;4;7;4
5;0507;10;6;7;1;1;3;4;3;4
9;0906;10;5;18;2;0;1;1;3;4
9;0921;10;7;19;2;0;0;0;3;4
7;0701;10;5;21;1;0;1;1;3;7
7;0701;10;3;14;1;0;1;1;3;3
7;0701;10;1;17;1;0;1;1;3;3
7;0701;10;2;17;1;0;0;0;3;7
7;0701;10;7;19;1;0;0;0;4;3
7;0701;10;1;11;1;0;1;1;3;3
7;0701;10;1;20;1;0;1;1;4;1
7;0702;10;6;3;2;0;0;0;4;4
9;0906;10;6;20;2;0;0;0;4;4
9;0910;10;6;18;2;0;1;1;7;4
9;0908;10;2;19;2;0;1;1;1;4
9;0928;10;6;18;2;0;2;2;3;7
9;0916;10;4;21;1;0;0;0;4;4
9;0907;10;4;14;2;0;3;3;3;4
9;0920;10;4;13;2;0;2;2;7;4
1;0101;10;3;15;2;0;0;0;7;4
9;0911;10;2;7;1;0;1;1;1;4
8;0805;10;7;12;1;0;2;2;3;1
8;0801;10;6;21;1;1;0;1;4;7
8;0801;10;4;18;1;1;0;1;3;7
8;0801;10;4;18;1;0;1;1;3;7
8;0801;10;7;3;1;1;0;1;7;3
8;0801;10;7;2;1;0;0;0;7;3
8;0801;10;5;16;1;0;0;0;3;3
8;0801;10;7;8;1;0;1;1;5;7
8;0804;10;4;12;1;0;1;1;1;4
8;0804;10;5;18;1;0;1;1;3;4
8;0804;10;6;0;1;1;0;1;3;7
8;0804;10;7;21;1;0;0;0;3;1
8;0804;10;5;22;2;1;1;2;7;4
8;0804;10;6;21;2;0;3;3;3;1
8;0804;10;7;13;2;0;0;0;3;4
8;0804;10;6;19;1;1;0;1;3;4
8;0807;10;1;17;2;1;1;2;7;4
8;0805;10;4;18;2;1;0;1;3;4
20;2003;10;4;11;2;0;1;1;3;4
9;0922;10;5;13;1;0;1;1;3;4
9;0907;10;2;14;1;0;2;2;3;4
9;0907;10;3;18;1;0;1;1;1;7
9;0907;10;5;19;1;0;1;1;2;4
9;0907;10;5;22;1;0;1;1;1;7
9;0907;10;6;15;1;0;3;3;3;4
9;0907;10;7;17;1;0;1;1;2;4
9;0907;10;5;5;1;0;1;1;3;4
9;0907;10;3;8;1;0;2;2;3;4
9;0907;10;5;10;1;0;2;2;2;4
9;0907;10;5;11;1;0;2;2;3;4
9;0907;10;2;20;1;0;3;3;3;4
9;0907;10;4;18;1;0;2;2;3;4
9;0907;10;7;0;1;1;0;1;2;4
9;0907;10;1;18;1;0;2;2;3;4
9;0901;10;2;2;1;0;1;1;7;3
9;0901;10;2;8;1;0;1;1;3;7
9;0901;10;2;10;1;0;1;1;3;2
9;0901;10;2;13;1;0;1;1;1;3
9;0901;10;2;13;1;1;1;2;7;3
9;0901;10;2;10;1;0;1;1;3;7
9;0901;10;2;12;1;0;1;1;1;3
9;0901;10;2;21;1;0;1;1;3;3
9;0901;10;2;19;1;0;2;2;3;2
9;0901;10;2;21;1;0;1;1;3;3
9;0901;10;2;23;1;0;5;5;3;3
9;0901;10;2;21;1;1;0;1;1;3
9;0901;10;2;22;1;1;0;1;5;4
9;0901;10;3;8;1;0;1;1;3;2
9;0901;10;3;10;1;0;2;2;3;4
9;0901;10;3;11;1;0;4;4;3;4
